"ano","juri","juri_nombre","sexo_codigo","sexo_nombre","edad","poblacion"
2030,"58","NEUQUÉN","0","Ambos sexos","35-39",53669
2030,"58","NEUQUÉN","1","Varones","35-39",27147
2030,"58","NEUQUÉN","2","Mujeres","35-39",26522
2030,"58","NEUQUÉN","0","Ambos sexos","40-44",50282
2030,"58","NEUQUÉN","1","Varones","40-44",25193
2030,"58","NEUQUÉN","2","Mujeres","40-44",25089
2030,"58","NEUQUÉN","0","Ambos sexos","45-49",47850
2030,"58","NEUQUÉN","1","Varones","45-49",23478
2030,"58","NEUQUÉN","2","Mujeres","45-49",24372
2030,"58","NEUQUÉN","0","Ambos sexos","50-54",46449
2030,"58","NEUQUÉN","1","Varones","50-54",22641
2030,"58","NEUQUÉN","2","Mujeres","50-54",23808
2030,"58","NEUQUÉN","0","Ambos sexos","55-59",39836
2030,"58","NEUQUÉN","1","Varones","55-59",19195
2030,"58","NEUQUÉN","2","Mujeres","55-59",20641
2030,"58","NEUQUÉN","0","Ambos sexos","60-64",32668
2030,"58","NEUQUÉN","1","Varones","60-64",15413
2030,"58","NEUQUÉN","2","Mujeres","60-64",17255
2030,"58","NEUQUÉN","0","Ambos sexos","65-69",28209
2030,"58","NEUQUÉN","1","Varones","65-69",13024
2030,"58","NEUQUÉN","2","Mujeres","65-69",15185
2030,"58","NEUQUÉN","0","Ambos sexos","70-74",22904
2030,"58","NEUQUÉN","1","Varones","70-74",10361
2030,"58","NEUQUÉN","2","Mujeres","70-74",12543
2030,"58","NEUQUÉN","0","Ambos sexos","75-79",17134
2030,"58","NEUQUÉN","1","Varones","75-79",7424
2030,"58","NEUQUÉN","2","Mujeres","75-79",9710
2030,"58","NEUQUÉN","0","Ambos sexos","80-84",11076
2030,"58","NEUQUÉN","1","Varones","80-84",4469
2030,"58","NEUQUÉN","2","Mujeres","80-84",6607
2030,"58","NEUQUÉN","0","Ambos sexos","85-89",5882
2030,"58","NEUQUÉN","1","Varones","85-89",2144
2030,"58","NEUQUÉN","2","Mujeres","85-89",3738
2030,"58","NEUQUÉN","0","Ambos sexos","90-94",2628
2030,"58","NEUQUÉN","1","Varones","90-94",836
2030,"58","NEUQUÉN","2","Mujeres","90-94",1792
2030,"58","NEUQUÉN","0","Ambos sexos","95-99",913
2030,"58","NEUQUÉN","1","Varones","95-99",252
2030,"58","NEUQUÉN","2","Mujeres","95-99",661
2030,"58","NEUQUÉN","0","Ambos sexos","100 y más",252
2030,"58","NEUQUÉN","1","Varones","100 y más",61
2030,"58","NEUQUÉN","2","Mujeres","100 y más",191
2031,"58","NEUQUÉN","0","Ambos sexos","0-4",54339
2031,"58","NEUQUÉN","1","Varones","0-4",27990
2031,"58","NEUQUÉN","2","Mujeres","0-4",26349
2031,"58","NEUQUÉN","0","Ambos sexos","5-9",54997
2031,"58","NEUQUÉN","1","Varones","5-9",28300
2031,"58","NEUQUÉN","2","Mujeres","5-9",26697
2031,"58","NEUQUÉN","0","Ambos sexos","10-14",56418
2031,"58","NEUQUÉN","1","Varones","10-14",29017
2031,"58","NEUQUÉN","2","Mujeres","10-14",27401
2031,"58","NEUQUÉN","0","Ambos sexos","15-19",57903
2031,"58","NEUQUÉN","1","Varones","15-19",29792
2031,"58","NEUQUÉN","2","Mujeres","15-19",28111
2031,"58","NEUQUÉN","0","Ambos sexos","20-24",55010
2031,"58","NEUQUÉN","1","Varones","20-24",28414
2031,"58","NEUQUÉN","2","Mujeres","20-24",26596
2031,"58","NEUQUÉN","0","Ambos sexos","25-29",51842
2031,"58","NEUQUÉN","1","Varones","25-29",26592
2031,"58","NEUQUÉN","2","Mujeres","25-29",25250
2031,"58","NEUQUÉN","0","Ambos sexos","30-34",52194
2031,"58","NEUQUÉN","1","Varones","30-34",26547
2031,"58","NEUQUÉN","2","Mujeres","30-34",25647
2031,"58","NEUQUÉN","0","Ambos sexos","35-39",53794
2031,"58","NEUQUÉN","1","Varones","35-39",27224
2031,"58","NEUQUÉN","2","Mujeres","35-39",26570
2031,"58","NEUQUÉN","0","Ambos sexos","40-44",50950
2031,"58","NEUQUÉN","1","Varones","40-44",25606
2031,"58","NEUQUÉN","2","Mujeres","40-44",25344
2031,"58","NEUQUÉN","0","Ambos sexos","45-49",48131
2031,"58","NEUQUÉN","1","Varones","45-49",23658
2031,"58","NEUQUÉN","2","Mujeres","45-49",24473
2031,"58","NEUQUÉN","0","Ambos sexos","50-54",46825
2031,"58","NEUQUÉN","1","Varones","50-54",22823
2031,"58","NEUQUÉN","2","Mujeres","50-54",24002
2031,"58","NEUQUÉN","0","Ambos sexos","55-59",41231
2031,"58","NEUQUÉN","1","Varones","55-59",19894
2031,"58","NEUQUÉN","2","Mujeres","55-59",21337
2031,"58","NEUQUÉN","0","Ambos sexos","60-64",33566
2031,"58","NEUQUÉN","1","Varones","60-64",15855
2031,"58","NEUQUÉN","2","Mujeres","60-64",17711
2031,"58","NEUQUÉN","0","Ambos sexos","65-69",28696
2031,"58","NEUQUÉN","1","Varones","65-69",13232
2031,"58","NEUQUÉN","2","Mujeres","65-69",15464
2031,"58","NEUQUÉN","0","Ambos sexos","70-74",23563
2031,"58","NEUQUÉN","1","Varones","70-74",10630
2031,"58","NEUQUÉN","2","Mujeres","70-74",12933
2031,"58","NEUQUÉN","0","Ambos sexos","75-79",17728
2031,"58","NEUQUÉN","1","Varones","75-79",7674
2031,"58","NEUQUÉN","2","Mujeres","75-79",10054
2031,"58","NEUQUÉN","0","Ambos sexos","80-84",11641
2031,"58","NEUQUÉN","1","Varones","80-84",4693
2031,"58","NEUQUÉN","2","Mujeres","80-84",6948
2031,"58","NEUQUÉN","0","Ambos sexos","85-89",6265
2031,"58","NEUQUÉN","1","Varones","85-89",2291
2031,"58","NEUQUÉN","2","Mujeres","85-89",3974
2031,"58","NEUQUÉN","0","Ambos sexos","90-94",2781
2031,"58","NEUQUÉN","1","Varones","90-94",890
2031,"58","NEUQUÉN","2","Mujeres","90-94",1891
2031,"58","NEUQUÉN","0","Ambos sexos","95-99",968
2031,"58","NEUQUÉN","1","Varones","95-99",268
2031,"58","NEUQUÉN","2","Mujeres","95-99",700
2031,"58","NEUQUÉN","0","Ambos sexos","100 y más",277
2031,"58","NEUQUÉN","1","Varones","100 y más",68
2031,"58","NEUQUÉN","2","Mujeres","100 y más",209
2032,"58","NEUQUÉN","0","Ambos sexos","0-4",54312
2032,"58","NEUQUÉN","1","Varones","0-4",27976
2032,"58","NEUQUÉN","2","Mujeres","0-4",26336
2032,"58","NEUQUÉN","0","Ambos sexos","5-9",54827
2032,"58","NEUQUÉN","1","Varones","5-9",28214
2032,"58","NEUQUÉN","2","Mujeres","5-9",26613
2032,"58","NEUQUÉN","0","Ambos sexos","10-14",56098
2032,"58","NEUQUÉN","1","Varones","10-14",28851
2032,"58","NEUQUÉN","2","Mujeres","10-14",27247
2032,"58","NEUQUÉN","0","Ambos sexos","15-19",57581
2032,"58","NEUQUÉN","1","Varones","15-19",29626
2032,"58","NEUQUÉN","2","Mujeres","15-19",27955
2032,"58","NEUQUÉN","0","Ambos sexos","20-24",56013
2032,"58","NEUQUÉN","1","Varones","20-24",28936
2032,"58","NEUQUÉN","2","Mujeres","20-24",27077
2032,"58","NEUQUÉN","0","Ambos sexos","25-29",52214
2032,"58","NEUQUÉN","1","Varones","25-29",26807
2032,"58","NEUQUÉN","2","Mujeres","25-29",25407
2032,"58","NEUQUÉN","0","Ambos sexos","30-34",52202
2032,"58","NEUQUÉN","1","Varones","30-34",26563
2032,"58","NEUQUÉN","2","Mujeres","30-34",25639
2032,"58","NEUQUÉN","0","Ambos sexos","35-39",53638
2032,"58","NEUQUÉN","1","Varones","35-39",27166
2032,"58","NEUQUÉN","2","Mujeres","35-39",26472
2032,"58","NEUQUÉN","0","Ambos sexos","40-44",51735
2032,"58","NEUQUÉN","1","Varones","40-44",26054
2032,"58","NEUQUÉN","2","Mujeres","40-44",25681
2032,"58","NEUQUÉN","0","Ambos sexos","45-49",48487
2032,"58","NEUQUÉN","1","Varones","45-49",23910
2032,"58","NEUQUÉN","2","Mujeres","45-49",24577
2032,"58","NEUQUÉN","0","Ambos sexos","50-54",46981
2032,"58","NEUQUÉN","1","Varones","50-54",22895
2032,"58","NEUQUÉN","2","Mujeres","50-54",24086
2032,"58","NEUQUÉN","0","Ambos sexos","55-59",42556
2032,"58","NEUQUÉN","1","Varones","55-59",20553
2032,"58","NEUQUÉN","2","Mujeres","55-59",22003
2032,"58","NEUQUÉN","0","Ambos sexos","60-64",34633
2032,"58","NEUQUÉN","1","Varones","60-64",16380
2032,"58","NEUQUÉN","2","Mujeres","60-64",18253
2032,"58","NEUQUÉN","0","Ambos sexos","65-69",29153
2032,"58","NEUQUÉN","1","Varones","65-69",13440
2032,"58","NEUQUÉN","2","Mujeres","65-69",15713
2032,"58","NEUQUÉN","0","Ambos sexos","70-74",24226
2032,"58","NEUQUÉN","1","Varones","70-74",10895
2032,"58","NEUQUÉN","2","Mujeres","70-74",13331
2032,"58","NEUQUÉN","0","Ambos sexos","75-79",18304
2032,"58","NEUQUÉN","1","Varones","75-79",7913
2032,"58","NEUQUÉN","2","Mujeres","75-79",10391
2032,"58","NEUQUÉN","0","Ambos sexos","80-84",12201
2032,"58","NEUQUÉN","1","Varones","80-84",4919
2032,"58","NEUQUÉN","2","Mujeres","80-84",7282
2032,"58","NEUQUÉN","0","Ambos sexos","85-89",6666
2032,"58","NEUQUÉN","1","Varones","85-89",2440
2032,"58","NEUQUÉN","2","Mujeres","85-89",4226
2032,"58","NEUQUÉN","0","Ambos sexos","90-94",2952
2032,"58","NEUQUÉN","1","Varones","90-94",950
2032,"58","NEUQUÉN","2","Mujeres","90-94",2002
2032,"58","NEUQUÉN","0","Ambos sexos","95-99",1027
2032,"58","NEUQUÉN","1","Varones","95-99",287
2032,"58","NEUQUÉN","2","Mujeres","95-99",740
2032,"58","NEUQUÉN","0","Ambos sexos","100 y más",301
2032,"58","NEUQUÉN","1","Varones","100 y más",74
2032,"58","NEUQUÉN","2","Mujeres","100 y más",227
2033,"58","NEUQUÉN","0","Ambos sexos","0-4",54299
2033,"58","NEUQUÉN","1","Varones","0-4",27970
2033,"58","NEUQUÉN","2","Mujeres","0-4",26329
2033,"58","NEUQUÉN","0","Ambos sexos","5-9",54698
2033,"58","NEUQUÉN","1","Varones","5-9",28147
2033,"58","NEUQUÉN","2","Mujeres","5-9",26551
2033,"58","NEUQUÉN","0","Ambos sexos","10-14",55794
2033,"58","NEUQUÉN","1","Varones","10-14",28691
2033,"58","NEUQUÉN","2","Mujeres","10-14",27103
2033,"58","NEUQUÉN","0","Ambos sexos","15-19",57235
2033,"58","NEUQUÉN","1","Varones","15-19",29451
2033,"58","NEUQUÉN","2","Mujeres","15-19",27784
2033,"58","NEUQUÉN","0","Ambos sexos","20-24",56803
2033,"58","NEUQUÉN","1","Varones","20-24",29336
2033,"58","NEUQUÉN","2","Mujeres","20-24",27467
2033,"58","NEUQUÉN","0","Ambos sexos","25-29",52705
2033,"58","NEUQUÉN","1","Varones","25-29",27092
2033,"58","NEUQUÉN","2","Mujeres","25-29",25613
2033,"58","NEUQUÉN","0","Ambos sexos","30-34",52324
2033,"58","NEUQUÉN","1","Varones","30-34",26647
2033,"58","NEUQUÉN","2","Mujeres","30-34",25677
2033,"58","NEUQUÉN","0","Ambos sexos","35-39",53315
2033,"58","NEUQUÉN","1","Varones","35-39",27023
2033,"58","NEUQUÉN","2","Mujeres","35-39",26292
2033,"58","NEUQUÉN","0","Ambos sexos","40-44",52538
2033,"58","NEUQUÉN","1","Varones","40-44",26487
2033,"58","NEUQUÉN","2","Mujeres","40-44",26051
2033,"58","NEUQUÉN","0","Ambos sexos","45-49",48896
2033,"58","NEUQUÉN","1","Varones","45-49",24199
2033,"58","NEUQUÉN","2","Mujeres","45-49",24697
2033,"58","NEUQUÉN","0","Ambos sexos","50-54",47014
2033,"58","NEUQUÉN","1","Varones","50-54",22918
2033,"58","NEUQUÉN","2","Mujeres","50-54",24096
2033,"58","NEUQUÉN","0","Ambos sexos","55-59",43762
2033,"58","NEUQUÉN","1","Varones","55-59",21146
2033,"58","NEUQUÉN","2","Mujeres","55-59",22616
2033,"58","NEUQUÉN","0","Ambos sexos","60-64",35819
2033,"58","NEUQUÉN","1","Varones","60-64",16968
2033,"58","NEUQUÉN","2","Mujeres","60-64",18851
2033,"58","NEUQUÉN","0","Ambos sexos","65-69",29639
2033,"58","NEUQUÉN","1","Varones","65-69",13669
2033,"58","NEUQUÉN","2","Mujeres","65-69",15970
2033,"58","NEUQUÉN","0","Ambos sexos","70-74",24859
2033,"58","NEUQUÉN","1","Varones","70-74",11146
2033,"58","NEUQUÉN","2","Mujeres","70-74",13713
2033,"58","NEUQUÉN","0","Ambos sexos","75-79",18885
2033,"58","NEUQUÉN","1","Varones","75-79",8154
2033,"58","NEUQUÉN","2","Mujeres","75-79",10731
2033,"58","NEUQUÉN","0","Ambos sexos","80-84",12749
2033,"58","NEUQUÉN","1","Varones","80-84",5137
2033,"58","NEUQUÉN","2","Mujeres","80-84",7612
2033,"58","NEUQUÉN","0","Ambos sexos","85-89",7085
2033,"58","NEUQUÉN","1","Varones","85-89",2598
2033,"58","NEUQUÉN","2","Mujeres","85-89",4487
2033,"58","NEUQUÉN","0","Ambos sexos","90-94",3137
2033,"58","NEUQUÉN","1","Varones","90-94",1013
2033,"58","NEUQUÉN","2","Mujeres","90-94",2124
2033,"58","NEUQUÉN","0","Ambos sexos","95-99",1094
2033,"58","NEUQUÉN","1","Varones","95-99",309
2033,"58","NEUQUÉN","2","Mujeres","95-99",785
2033,"58","NEUQUÉN","0","Ambos sexos","100 y más",325
2033,"58","NEUQUÉN","1","Varones","100 y más",80
2033,"58","NEUQUÉN","2","Mujeres","100 y más",245
2034,"58","NEUQUÉN","0","Ambos sexos","0-4",54298
2034,"58","NEUQUÉN","1","Varones","0-4",27969
2034,"58","NEUQUÉN","2","Mujeres","0-4",26329
2034,"58","NEUQUÉN","0","Ambos sexos","5-9",54600
2034,"58","NEUQUÉN","1","Varones","5-9",28096
2034,"58","NEUQUÉN","2","Mujeres","5-9",26504
2034,"58","NEUQUÉN","0","Ambos sexos","10-14",55507
2034,"58","NEUQUÉN","1","Varones","10-14",28543
2034,"58","NEUQUÉN","2","Mujeres","10-14",26964
2034,"58","NEUQUÉN","0","Ambos sexos","15-19",56906
2034,"58","NEUQUÉN","1","Varones","15-19",29282
2034,"58","NEUQUÉN","2","Mujeres","15-19",27624
2034,"58","NEUQUÉN","0","Ambos sexos","20-24",57310
2034,"58","NEUQUÉN","1","Varones","20-24",29584
2034,"58","NEUQUÉN","2","Mujeres","20-24",27726
2034,"58","NEUQUÉN","0","Ambos sexos","25-29",53343
2034,"58","NEUQUÉN","1","Varones","25-29",27459
2034,"58","NEUQUÉN","2","Mujeres","25-29",25884
2034,"58","NEUQUÉN","0","Ambos sexos","30-34",52538
2034,"58","NEUQUÉN","1","Varones","30-34",26769
2034,"58","NEUQUÉN","2","Mujeres","30-34",25769
2034,"58","NEUQUÉN","0","Ambos sexos","35-39",52950
2034,"58","NEUQUÉN","1","Varones","35-39",26863
2034,"58","NEUQUÉN","2","Mujeres","35-39",26087
2034,"58","NEUQUÉN","0","Ambos sexos","40-44",53195
2034,"58","NEUQUÉN","1","Varones","40-44",26841
2034,"58","NEUQUÉN","2","Mujeres","40-44",26354
2034,"58","NEUQUÉN","0","Ambos sexos","45-49",49395
2034,"58","NEUQUÉN","1","Varones","45-49",24547
2034,"58","NEUQUÉN","2","Mujeres","45-49",24848
2034,"58","NEUQUÉN","0","Ambos sexos","50-54",47058
2034,"58","NEUQUÉN","1","Varones","50-54",22942
2034,"58","NEUQUÉN","2","Mujeres","50-54",24116
2034,"58","NEUQUÉN","0","Ambos sexos","55-59",44745
2034,"58","NEUQUÉN","1","Varones","55-59",21631
2034,"58","NEUQUÉN","2","Mujeres","55-59",23114
2034,"58","NEUQUÉN","0","Ambos sexos","60-64",37096
2034,"58","NEUQUÉN","1","Varones","60-64",17601
2034,"58","NEUQUÉN","2","Mujeres","60-64",19495
2034,"58","NEUQUÉN","0","Ambos sexos","65-69",30209
2034,"58","NEUQUÉN","1","Varones","65-69",13942
2034,"58","NEUQUÉN","2","Mujeres","65-69",16267
2034,"58","NEUQUÉN","0","Ambos sexos","70-74",25455
2034,"58","NEUQUÉN","1","Varones","70-74",11391
2034,"58","NEUQUÉN","2","Mujeres","70-74",14064
2034,"58","NEUQUÉN","0","Ambos sexos","75-79",19464
2034,"58","NEUQUÉN","1","Varones","75-79",8384
2034,"58","NEUQUÉN","2","Mujeres","75-79",11080
2034,"58","NEUQUÉN","0","Ambos sexos","80-84",13279
2034,"58","NEUQUÉN","1","Varones","80-84",5349
2034,"58","NEUQUÉN","2","Mujeres","80-84",7930
2034,"58","NEUQUÉN","0","Ambos sexos","85-89",7513
2034,"58","NEUQUÉN","1","Varones","85-89",2758
2034,"58","NEUQUÉN","2","Mujeres","85-89",4755
2034,"58","NEUQUÉN","0","Ambos sexos","90-94",3345
2034,"58","NEUQUÉN","1","Varones","90-94",1089
2034,"58","NEUQUÉN","2","Mujeres","90-94",2256
2034,"58","NEUQUÉN","0","Ambos sexos","95-99",1163
2034,"58","NEUQUÉN","1","Varones","95-99",328
2034,"58","NEUQUÉN","2","Mujeres","95-99",835
2034,"58","NEUQUÉN","0","Ambos sexos","100 y más",351
2034,"58","NEUQUÉN","1","Varones","100 y más",86
2034,"58","NEUQUÉN","2","Mujeres","100 y más",265
2035,"58","NEUQUÉN","0","Ambos sexos","0-4",54306
2035,"58","NEUQUÉN","1","Varones","0-4",27973
2035,"58","NEUQUÉN","2","Mujeres","0-4",26333
2035,"58","NEUQUÉN","0","Ambos sexos","5-9",54530
2035,"58","NEUQUÉN","1","Varones","5-9",28060
2035,"58","NEUQUÉN","2","Mujeres","5-9",26470
2035,"58","NEUQUÉN","0","Ambos sexos","10-14",55273
2035,"58","NEUQUÉN","1","Varones","10-14",28424
2035,"58","NEUQUÉN","2","Mujeres","10-14",26849
2035,"58","NEUQUÉN","0","Ambos sexos","15-19",56554
2035,"58","NEUQUÉN","1","Varones","15-19",29101
2035,"58","NEUQUÉN","2","Mujeres","15-19",27453
2035,"58","NEUQUÉN","0","Ambos sexos","20-24",57443
2035,"58","NEUQUÉN","1","Varones","20-24",29625
2035,"58","NEUQUÉN","2","Mujeres","20-24",27818
2035,"58","NEUQUÉN","0","Ambos sexos","25-29",54216
2035,"58","NEUQUÉN","1","Varones","25-29",27956
2035,"58","NEUQUÉN","2","Mujeres","25-29",26260
2035,"58","NEUQUÉN","0","Ambos sexos","30-34",52813
2035,"58","NEUQUÉN","1","Varones","30-34",26927
2035,"58","NEUQUÉN","2","Mujeres","30-34",25886
2035,"58","NEUQUÉN","0","Ambos sexos","35-39",52661
2035,"58","NEUQUÉN","1","Varones","35-39",26739
2035,"58","NEUQUÉN","2","Mujeres","35-39",25922
2035,"58","NEUQUÉN","0","Ambos sexos","40-44",53611
2035,"58","NEUQUÉN","1","Varones","40-44",27061
2035,"58","NEUQUÉN","2","Mujeres","40-44",26550
2035,"58","NEUQUÉN","0","Ambos sexos","45-49",49960
2035,"58","NEUQUÉN","1","Varones","45-49",24920
2035,"58","NEUQUÉN","2","Mujeres","45-49",25040
2035,"58","NEUQUÉN","0","Ambos sexos","50-54",47225
2035,"58","NEUQUÉN","1","Varones","50-54",23056
2035,"58","NEUQUÉN","2","Mujeres","50-54",24169
2035,"58","NEUQUÉN","0","Ambos sexos","55-59",45427
2035,"58","NEUQUÉN","1","Varones","55-59",21959
2035,"58","NEUQUÉN","2","Mujeres","55-59",23468
2035,"58","NEUQUÉN","0","Ambos sexos","60-64",38429
2035,"58","NEUQUÉN","1","Varones","60-64",18268
2035,"58","NEUQUÉN","2","Mujeres","60-64",20161
2035,"58","NEUQUÉN","0","Ambos sexos","65-69",30920
2035,"58","NEUQUÉN","1","Varones","65-69",14283
2035,"58","NEUQUÉN","2","Mujeres","65-69",16637
2035,"58","NEUQUÉN","0","Ambos sexos","70-74",25981
2035,"58","NEUQUÉN","1","Varones","70-74",11609
2035,"58","NEUQUÉN","2","Mujeres","70-74",14372
2035,"58","NEUQUÉN","0","Ambos sexos","75-79",20059
2035,"58","NEUQUÉN","1","Varones","75-79",8622
2035,"58","NEUQUÉN","2","Mujeres","75-79",11437
2035,"58","NEUQUÉN","0","Ambos sexos","80-84",13803
2035,"58","NEUQUÉN","1","Varones","80-84",5556
2035,"58","NEUQUÉN","2","Mujeres","80-84",8247
2035,"58","NEUQUÉN","0","Ambos sexos","85-89",7940
2035,"58","NEUQUÉN","1","Varones","85-89",2916
2035,"58","NEUQUÉN","2","Mujeres","85-89",5024
2035,"58","NEUQUÉN","0","Ambos sexos","90-94",3567
2035,"58","NEUQUÉN","1","Varones","90-94",1165
2035,"58","NEUQUÉN","2","Mujeres","90-94",2402
2035,"58","NEUQUÉN","0","Ambos sexos","95-99",1243
2035,"58","NEUQUÉN","1","Varones","95-99",352
2035,"58","NEUQUÉN","2","Mujeres","95-99",891
2035,"58","NEUQUÉN","0","Ambos sexos","100 y más",377
2035,"58","NEUQUÉN","1","Varones","100 y más",94
2035,"58","NEUQUÉN","2","Mujeres","100 y más",283
2036,"58","NEUQUÉN","0","Ambos sexos","0-4",54314
2036,"58","NEUQUÉN","1","Varones","0-4",27977
2036,"58","NEUQUÉN","2","Mujeres","0-4",26337
2036,"58","NEUQUÉN","0","Ambos sexos","5-9",54490
2036,"58","NEUQUÉN","1","Varones","5-9",28039
2036,"58","NEUQUÉN","2","Mujeres","5-9",26451
2036,"58","NEUQUÉN","0","Ambos sexos","10-14",55067
2036,"58","NEUQUÉN","1","Varones","10-14",28318
2036,"58","NEUQUÉN","2","Mujeres","10-14",26749
2036,"58","NEUQUÉN","0","Ambos sexos","15-19",56216
2036,"58","NEUQUÉN","1","Varones","15-19",28927
2036,"58","NEUQUÉN","2","Mujeres","15-19",27289
2036,"58","NEUQUÉN","0","Ambos sexos","20-24",57135
2036,"58","NEUQUÉN","1","Varones","20-24",29470
2036,"58","NEUQUÉN","2","Mujeres","20-24",27665
2036,"58","NEUQUÉN","0","Ambos sexos","25-29",55387
2036,"58","NEUQUÉN","1","Varones","25-29",28565
2036,"58","NEUQUÉN","2","Mujeres","25-29",26822
2036,"58","NEUQUÉN","0","Ambos sexos","30-34",53110
2036,"58","NEUQUÉN","1","Varones","30-34",27102
2036,"58","NEUQUÉN","2","Mujeres","30-34",26008
2036,"58","NEUQUÉN","0","Ambos sexos","35-39",52525
2036,"58","NEUQUÉN","1","Varones","35-39",26695
2036,"58","NEUQUÉN","2","Mujeres","35-39",25830
2036,"58","NEUQUÉN","0","Ambos sexos","40-44",53738
2036,"58","NEUQUÉN","1","Varones","40-44",27137
2036,"58","NEUQUÉN","2","Mujeres","40-44",26601
2036,"58","NEUQUÉN","0","Ambos sexos","45-49",50628
2036,"58","NEUQUÉN","1","Varones","45-49",25335
2036,"58","NEUQUÉN","2","Mujeres","45-49",25293
2036,"58","NEUQUÉN","0","Ambos sexos","50-54",47505
2036,"58","NEUQUÉN","1","Varones","50-54",23235
2036,"58","NEUQUÉN","2","Mujeres","50-54",24270
2036,"58","NEUQUÉN","0","Ambos sexos","55-59",45806
2036,"58","NEUQUÉN","1","Varones","55-59",22141
2036,"58","NEUQUÉN","2","Mujeres","55-59",23665
2036,"58","NEUQUÉN","0","Ambos sexos","60-64",39792
2036,"58","NEUQUÉN","1","Varones","60-64",18946
2036,"58","NEUQUÉN","2","Mujeres","60-64",20846
2036,"58","NEUQUÉN","0","Ambos sexos","65-69",31784
2036,"58","NEUQUÉN","1","Varones","65-69",14702
2036,"58","NEUQUÉN","2","Mujeres","65-69",17082
2036,"58","NEUQUÉN","0","Ambos sexos","70-74",26448
2036,"58","NEUQUÉN","1","Varones","70-74",11807
2036,"58","NEUQUÉN","2","Mujeres","70-74",14641
2036,"58","NEUQUÉN","0","Ambos sexos","75-79",20663
2036,"58","NEUQUÉN","1","Varones","75-79",8861
2036,"58","NEUQUÉN","2","Mujeres","75-79",11802
2036,"58","NEUQUÉN","0","Ambos sexos","80-84",14306
2036,"58","NEUQUÉN","1","Varones","80-84",5756
2036,"58","NEUQUÉN","2","Mujeres","80-84",8550
2036,"58","NEUQUÉN","0","Ambos sexos","85-89",8368
2036,"58","NEUQUÉN","1","Varones","85-89",3073
2036,"58","NEUQUÉN","2","Mujeres","85-89",5295
2036,"58","NEUQUÉN","0","Ambos sexos","90-94",3815
2036,"58","NEUQUÉN","1","Varones","90-94",1252
2036,"58","NEUQUÉN","2","Mujeres","90-94",2563
2036,"58","NEUQUÉN","0","Ambos sexos","95-99",1328
2036,"58","NEUQUÉN","1","Varones","95-99",380
2036,"58","NEUQUÉN","2","Mujeres","95-99",948
2036,"58","NEUQUÉN","0","Ambos sexos","100 y más",402
2036,"58","NEUQUÉN","1","Varones","100 y más",98
2036,"58","NEUQUÉN","2","Mujeres","100 y más",304
2037,"58","NEUQUÉN","0","Ambos sexos","0-4",54323
2037,"58","NEUQUÉN","1","Varones","0-4",27982
2037,"58","NEUQUÉN","2","Mujeres","0-4",26341
2037,"58","NEUQUÉN","0","Ambos sexos","5-9",54464
2037,"58","NEUQUÉN","1","Varones","5-9",28026
2037,"58","NEUQUÉN","2","Mujeres","5-9",26438
2037,"58","NEUQUÉN","0","Ambos sexos","10-14",54893
2037,"58","NEUQUÉN","1","Varones","10-14",28228
2037,"58","NEUQUÉN","2","Mujeres","10-14",26665
2037,"58","NEUQUÉN","0","Ambos sexos","15-19",55898
2037,"58","NEUQUÉN","1","Varones","15-19",28764
2037,"58","NEUQUÉN","2","Mujeres","15-19",27134
2037,"58","NEUQUÉN","0","Ambos sexos","20-24",56812
2037,"58","NEUQUÉN","1","Varones","20-24",29305
